ModelIndex,ModelName,HyperGridIndex,HyperParams,TrainingTime (s),TestTime (s),Threshold,accuracy,precision,recall,f1,roc_auc,Precision at 1%,Precision at 2%,Precision at 5%,Precision at 10%,Precision at 20%,Precision at 30%,Precision at 50%
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.07487082481384277,0.0,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.07487082481384277,0.0,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.07487082481384277,0.0,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.07487082481384277,0.0,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.07487082481384277,0.0,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.06641149520874022,0.0,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.06641149520874022,0.0,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.06641149520874022,0.0,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.06641149520874022,0.0,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.06641149520874022,0.0,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
1.0,Decision Tree,0.0,"{'min_samples_split': 0.01, 'max_depth': 5}",0.06735420227050781,0.0,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9336188436830836,0.9336188436830836,0.9281385281385282,0.9172815533980584,0.880497634483967,0.8151373675704794,0.7983066657099807
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.734050750732423,0.6859931945800781,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.734050750732423,0.6859931945800781,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.734050750732423,0.6859931945800781,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.734050750732423,0.6859931945800781,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.734050750732423,0.6859931945800781,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.734050750732423,0.6859931945800781,0.6,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.862720012664795,0.1732957363128662,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.862720012664795,0.1732957363128662,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.862720012664795,0.1732957363128662,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.862720012664795,0.1732957363128662,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.862720012664795,0.1732957363128662,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.862720012664795,0.1732957363128662,0.6,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",1.869201898574829,0.3338096141815185,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",1.869201898574829,0.3338096141815185,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",1.869201898574829,0.3338096141815185,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",1.869201898574829,0.3338096141815185,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",1.869201898574829,0.3338096141815185,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.08436965942382812,0.001994609832763672,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.08436965942382812,0.001994609832763672,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.08436965942382812,0.001994609832763672,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.08436965942382812,0.001994609832763672,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
0.0,Logistic Regression,0.0,"{'penalty': 'l1', 'C': 0.001, 'solver': 'liblinear'}",0.08436965942382812,0.001994609832763672,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9275575134605972,0.9275575134605972,0.9275575134605972,0.8949771689497716,0.8949771689497716,0.8278038053351181,0.7813366686606124
1.0,Decision Tree,0.0,"{'min_samples_split': 0.01, 'max_depth': 5}",0.0658717155456543,0.006341695785522461,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9336188436830836,0.9336188436830836,0.9281385281385282,0.9172815533980584,0.880497634483967,0.8151373675704794,0.7983066657099807
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.712442636489867,0.6478819847106934,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.712442636489867,0.6478819847106934,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.712442636489867,0.6478819847106934,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.712442636489867,0.6478819847106934,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.712442636489867,0.6478819847106934,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
2.0,Random Forest,0.0,"{'min_samples_split': 0.01, 'max_depth': 5, 'max_features': 1}",5.712442636489867,0.6478819847106934,0.6,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9434782608695652,0.9347826086956522,0.9165217391304348,0.9134406263592868,0.8927794693344933,0.8683294663573086,0.8316366483946751
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.9359796047210684,0.2707231044769287,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.9359796047210684,0.2707231044769287,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.9359796047210684,0.2707231044769287,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.9359796047210684,0.2707231044769287,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.9359796047210684,0.2707231044769287,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
3.0,Bagging,0.0,"{'max_samples': 0.05, 'max_features': 1}",5.9359796047210684,0.2707231044769287,0.6,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.9304347826086956,0.9282608695652174,0.9208695652173912,0.902131361461505,0.8760330578512396,0.8517981438515081,0.8211085008265901
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",2.0770463943481445,0.37407588958740234,0.1,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",2.0770463943481445,0.37407588958740234,0.2,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",2.0770463943481445,0.37407588958740234,0.3,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",2.0770463943481445,0.37407588958740234,0.4,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
4.0,Ada Boosting,0.0,"{'algorithm': 'SAMME.R', 'learning_rate': 0.001}",2.0770463943481445,0.37407588958740234,0.5,0.7512833898894979,0.7512833898894979,1.0,0.8579803751086822,0.5,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.8949771689497716,0.7512833898894979,0.7512833898894979
